cosecha,MOB,bgi_sum,monto_sum,pct
2023-06,25,713057.2731999999,3855474.1799999997,18.494671210585047
2023-06,26,713057.2731999999,3855474.1799999997,18.494671210585047
2023-06,27,713057.2731999999,3855474.1799999997,18.494671210585047
2023-06,28,713057.2731999999,3855474.1799999997,18.494671210585047
2023-06,29,713057.2731999999,3855474.1799999997,18.494671210585047
2023-07,1,0.0,2398513.21,0.0
2023-07,2,0.0,2398513.21,0.0
2023-07,3,0.0,2398513.21,0.0
2023-07,4,0.0,2398513.21,0.0
2023-07,5,0.0,2398513.21,0.0
2023-07,6,0.0,2398513.21,0.0
2023-07,7,0.0,2398513.21,0.0
2023-07,8,0.0,2398513.21,0.0
2023-07,9,0.0,2398513.21,0.0
2023-07,10,0.0,2398513.21,0.0
2023-07,11,0.0,2398513.21,0.0
2023-07,12,0.0,2398513.21,0.0
2023-07,13,0.0,2398513.21,0.0
2023-07,14,0.0,2398513.21,0.0
2023-07,15,0.0,2398513.21,0.0
2023-07,16,0.0,2398513.21,0.0
2023-07,17,0.0,2398513.21,0.0
2023-07,18,0.0,2398513.21,0.0
2023-07,19,0.0,2398513.21,0.0
2023-07,20,0.0,2398513.21,0.0
2023-07,21,0.0,2398513.21,0.0
2023-07,22,0.0,2398513.21,0.0
2023-07,23,0.0,2398513.21,0.0
2023-07,24,0.0,2398513.21,0.0
2023-07,25,0.0,2398513.21,0.0
2023-07,26,0.0,2398513.21,0.0
2023-07,27,0.0,2398513.21,0.0
2023-07,28,0.0,2398513.21,0.0
2023-08,1,0.0,2856043.6195,0.0
2023-08,2,0.0,2856043.6195,0.0
2023-08,3,0.0,2856043.6195,0.0
2023-08,4,0.0,2856043.6195,0.0
2023-08,5,0.0,2856043.6195,0.0
2023-08,6,0.0,2856043.6195,0.0
2023-08,7,0.0,2856043.6195,0.0
2023-08,8,0.0,2856043.6195,0.0
2023-08,9,0.0,2856043.6195,0.0
2023-08,10,0.0,2856043.6195,0.0
2023-08,11,0.0,2856043.6195,0.0
2023-08,12,0.0,2856043.6195,0.0
2023-08,13,0.0,2856043.6195,0.0
2023-08,14,0.0,2856043.6195,0.0
2023-08,15,0.0,2856043.6195,0.0
2023-08,16,0.0,2856043.6195,0.0
2023-08,17,0.0,2856043.6195,0.0
2023-08,18,0.0,2856043.6195,0.0
2023-08,19,102498.85,2856043.6195,3.5888404959985944
2023-08,20,100656.21,2856043.6195,3.5243232740829646
2023-08,21,98757.28,2856043.6195,3.457835143893537
2023-08,22,98757.28,2856043.6195,3.457835143893537
2023-08,23,96800.35,2856043.6195,3.389316232395169
2023-08,24,96800.35,2856043.6195,3.389316232395169
2023-08,25,96800.35,2856043.6195,3.389316232395169
2023-08,26,96800.35,2856043.6195,3.389316232395169
2023-08,27,96800.35,2856043.6195,3.389316232395169
2023-09,1,0.0,4207818.0305,0.0
2023-09,2,0.0,4207818.0305,0.0
2023-09,3,0.0,4207818.0305,0.0
2023-09,4,0.0,4207818.0305,0.0
2023-09,5,0.0,4207818.0305,0.0
2023-09,6,0.0,4207818.0305,0.0
2023-09,7,0.0,4207818.0305,0.0
2023-09,8,174981.63,4207818.0305,4.1584885261591875
2023-09,9,174981.63,4207818.0305,4.1584885261591875
2023-09,10,174981.63,4207818.0305,4.1584885261591875
2023-09,11,0.0,4207818.0305,0.0
2023-09,12,0.0,4207818.0305,0.0
2023-09,13,0.0,4207818.0305,0.0
2023-09,14,0.0,4207818.0305,0.0
2023-09,15,0.0,4207818.0305,0.0
2023-09,16,0.0,4207818.0305,0.0
2023-09,17,0.0,4207818.0305,0.0
2023-09,18,0.0,4207818.0305,0.0
2023-09,19,0.0,4207818.0305,0.0
2023-09,20,0.0,4207818.0305,0.0
2023-09,21,172884.37,4207818.0305,4.108646541909911
2023-09,22,172884.37,4207818.0305,4.108646541909911
2023-09,23,172884.37,4207818.0305,4.108646541909911
2023-09,24,291951.58999999997,4207818.0305,6.938313108689931
2023-09,25,291951.58999999997,4207818.0305,6.938313108689931
2023-09,26,290277.2584,4207818.0305,6.898522138931644
2023-10,1,5187.739999999991,2307228.46,0.22484726111604877
2023-10,2,5187.739999999991,2307228.46,0.22484726111604877
2023-10,3,5187.739999999991,2307228.46,0.22484726111604877
2023-10,4,5187.739999999991,2307228.46,0.22484726111604877
2023-10,5,5187.739999999991,2307228.46,0.22484726111604877
2023-10,6,5187.739999999991,2307228.46,0.22484726111604877
2023-10,7,5187.739999999991,2307228.46,0.22484726111604877
2023-10,8,5187.739999999991,2307228.46,0.22484726111604877
2023-10,9,5187.739999999991,2307228.46,0.22484726111604877
2023-10,10,5187.739999999991,2307228.46,0.22484726111604877
2023-10,11,5187.739999999991,2307228.46,0.22484726111604877
2023-10,12,5187.739999999991,2307228.46,0.22484726111604877
2023-10,13,5187.739999999991,2307228.46,0.22484726111604877
2023-10,14,5187.739999999991,2307228.46,0.22484726111604877
